Time_Date,DTU_to_Infosys,Infosys_to_RG,RG_to_DTU,TCF_DTI,TCF_IRG,TCF_RGD
2019-09-16 20:30:00,15300.01,1026.2910000000002,15787.633999999998,0.03270392471603156,0.33138189498712306,0.24464442631308736
2019-09-16 20:40:00,15299.765,1025.7264,15782.912,0.03255382240139212,0.3284192656751218,0.24084113737830792
2019-09-16 20:50:00,15299.613000000001,1025.3771,15780.34,0.032460697700066175,0.3265863814762518,0.2387695450148481
2019-09-16 21:00:00,15299.582,1024.8154,15777.808,0.032441705162295005,0.32363896935342046,0.23673017026201817
2019-09-16 21:10:00,15299.503999999999,1024.2146,15774.265,0.03239391748661321,0.3204863875421387,0.23387649540053257
2019-09-16 21:20:00,15299.419,1023.83215,15771.499,0.03234184117337166,0.31847955512914766,0.23164864762552134
2019-09-16 21:30:00,15299.372,1023.5169,15769.707,0.032313046035461035,0.31682534172034826,0.2302052986693321
2019-09-16 21:40:00,15299.3545,1023.09625,15767.788999999999,0.0323023244415583,0.3146180621948564,0.22866046423965913
2019-09-16 21:50:00,15299.323,1022.70197,15765.583,0.03228302557253381,0.312549154144669,0.22688366301345822
2019-09-16 22:00:00,15299.294,1022.42755,15763.905,0.032265258359780356,0.3111091882647557,0.22553213424756194
2019-09-16 22:10:00,15299.278,1022.1683300000001,15762.648000000001,0.0322554557596409,0.3097489814453145,0.2245196958335386
2019-09-16 22:20:00,15299.27,1021.86646,15761.303999999998,0.032250554459571174,0.3081649769989561,0.22343718411639407
2019-09-16 22:30:00,15299.258,1021.6023,15759.938,0.032243202509466024,0.30677884848486137,0.2223369527134072
2019-09-16 22:40:00,15299.247,1021.39996,15758.889,0.03223646322186973,0.30571710846539574,0.22149204587465482
2019-09-16 22:50:00,15299.243,1021.199,15758.018999999998,0.032234012571835426,0.30466260972905207,0.22079131284346834
2019-09-16 23:00:00,15299.238000000001,1020.9867,15757.118,0.03223094925929226,0.3035486065357516,0.22006561116404644
2019-09-17 00:00:00,15299.233999999999,1020.8055400000001,15756.271,0.032228498609255724,0.3025980044702859,0.2193834032589726
2019-09-17 00:10:00,15299.23,1020.6555,15755.598999999998,0.03222604795922142,0.30181069858652243,0.21884214740039962
2019-09-17 00:20:00,15299.229,1020.5055,15755.007,0.03222543529671256,0.30102360259502403,0.21836532676308798
2019-09-17 00:30:00,15299.226999999999,1020.35724,15754.419,0.03222420997169485,0.3002456369170272,0.21789172788683844
2019-09-17 00:40:00,15299.226,1020.2307,15753.888,0.03222359730918711,0.2995816427385986,0.21746403910573614
2019-09-17 00:50:00,15299.225,1020.1199300000001,15753.453000000001,0.032222984646678256,0.29900039858541055,0.21711367259014364
2019-09-17 01:00:00,15299.223999999998,1020.0105,15753.056999999999,0.03222237198416829,0.2984261858230789,0.21679471824491223
2019-09-17 01:10:00,15299.223,1019.9069999999999,15752.676000000001,0.03222175932166055,0.2978830895889446,0.21648784550367073
2019-09-17 01:20:00,15299.222,1019.8174,15752.341999999999,0.03222114665915169,0.29741293091668997,0.21621882845491455
2019-09-17 01:30:00,15299.222,1019.7363,15752.056999999999,0.03222114665915169,0.29698737435061984,0.21598927797918138
2019-09-17 01:40:00,15299.222,1019.6577,15751.796,0.03222114665915169,0.2965749360510743,0.21577905806982675
2019-09-17 01:50:00,15299.221000000001,1019.585,15751.552,0.03222053399664395,0.29619345686052834,0.21558253064498795
2019-09-17 02:00:00,15299.221000000001,1019.52124,15751.338,0.03222053399664395,0.2958588885910754,0.21541016642812158
2019-09-17 02:10:00,15299.221000000001,1019.46234,15751.153,0.03222053399664395,0.295549822231747,0.21526115997896178
2019-09-17 02:20:00,15299.221000000001,1019.40625,15750.98,0.03222053399664395,0.29525550080399243,0.2151218188129898
2019-09-17 02:30:00,15299.221000000001,1019.35516,15750.825,0.03222053399664395,0.2949874159092878,0.21499697557180245
2019-09-17 02:40:00,15299.221000000001,1019.30945,15750.6875,0.03222053399664395,0.2947475615241452,0.21488622753526387
2019-09-17 02:50:00,15299.221000000001,1019.2669999999999,15750.567,0.03222053399664395,0.29452481335855096,0.2147891719832426
2019-09-17 03:00:00,15299.221000000001,1019.2272,15750.456,0.03222053399664395,0.29431597055547387,0.2146997681137473
2019-09-17 03:10:00,15299.221000000001,1019.191,15750.356000000002,0.03222053399664395,0.2941260180561922,0.21461922408717538
2019-09-17 03:20:00,15299.221000000001,1019.1582599999999,15750.268,0.03222053399664395,0.2939542212377806,0.2145483453437898
2019-09-17 03:30:00,15299.221000000001,1019.1279,15750.188999999998,0.03222053399664395,0.29379491300910143,0.21448471556279583
2019-09-17 03:40:00,16765.785,1111.9241,16425.314,0.9307293134503934,0.7807250266510702,0.7582575749643373
2019-09-17 03:50:00,16878.85,1095.4247,16483.3,1.0,0.694147615970199,0.8049618342130072
2019-09-17 04:00:00,16761.71,1073.6282,16465.468999999997,0.9282327137273165,0.5797746974455489,0.7906000288347588
2019-09-17 04:10:00,16572.076,1099.4568,16507.004,0.8120510715467292,0.7153052809523398,0.8240539902718925
2019-09-17 04:20:00,16551.898,1132.9531,16515.683999999997,0.7996887674455664,0.8910706373525533,0.8310452117784336
2019-09-17 04:30:00,16535.334,1153.7122,16515.025,0.7895406256509541,1.0,0.8305144266433202
2019-09-17 04:40:00,16536.143,1152.5573,16555.352,0.7900362696205177,0.9939398855961223,0.8629954162394462
2019-09-17 04:50:00,16442.863,1133.0071,16689.078,0.7328871108061429,0.8913539919094933,0.970703721214572
2019-09-17 05:00:00,16375.113000000001,1135.1655,16690.379,0.6913792258396555,0.9026797784964962,0.9717515990002875
2019-09-17 05:10:00,16345.89,1130.163,16725.451,0.6734753893470247,0.8764301271800201,1.0
2019-09-17 05:20:00,16324.998,1123.2085,16655.947,0.6606756442146284,0.8399377333608433,0.9440186797706422
2019-09-17 05:30:00,16133.063,1107.3188,16534.717,0.5430842656014515,0.756559605520083,0.8463751563560914
2019-09-17 05:40:00,15805.131000000001,1081.0387,16213.723,0.34217262378846125,0.6186598630788808,0.5878336636980818
2019-09-17 05:50:00,15296.023000000001,1017.6221300000001,15652.532,0.030261239293723804,0.28589367613497724,0.1358278355323186
2019-09-17 06:00:00,15297.736,1007.43884,15652.235,0.03131073017117889,0.23245883120653024,0.13558861977339765
2019-09-17 06:10:00,15282.435,1008.35266,15615.535,0.021936381125093617,0.23725392493287137,0.10602896202107479
2019-09-17 06:20:00,15252.581,992.06244,15607.024,0.003645954589455425,0.1517741458486776,0.09917385991943917
2019-09-17 06:30:00,15246.63,982.2954,15591.247,0.0,0.10052349229663897,0.08646642884700348
2019-09-17 06:40:00,15254.357,981.2415,15583.313999999998,0.0047340432049605904,0.09499335586037035,0.0800768712189599
2019-09-17 06:50:00,15254.12,985.2225,15571.169,0.0045888421903919835,0.11588288347474114,0.07029479919165982
2019-09-17 07:00:00,15257.228000000001,963.13824,15562.657,0.006492997267526301,0.0,0.0634388916497583
2019-09-17 07:10:00,15285.813999999998,975.4228,15541.288,0.024006567742093164,0.06446085288882102,0.04622743861135671
2019-09-17 07:20:00,15327.86,978.9585599999999,15551.714,0.04976657558417457,0.08301406970815912,0.05462495882186615
2019-09-17 07:30:00,15387.558,978.9391,15528.086000000001,0.08634130203036464,0.08291195712152942,0.03559401622317855
2019-09-17 07:40:00,15359.792,973.5538,15483.893999999998,0.06933011481295433,0.054653636834749254,-1.4650873085535786e-15
2019-09-17 07:50:00,15371.281,975.89044,15490.669,0.07636899437575921,0.0669147033519166,0.00545685780032623
2019-09-17 08:00:00,15259.708999999999,1012.2966,15556.883,0.008013012951685269,0.25794898736427596,0.05878827955542882
2019-09-17 08:10:00,15268.466,1019.7799,15563.403999999999,0.013378098540638613,0.29721615691881526,0.06404055552825876
2019-09-17 08:20:00,15291.944,1020.2987699999999,15601.256000000001,0.02776218892061139,0.2999388268995402,0.09452808046670505
2019-09-17 08:30:00,15296.663999999999,1007.3367300000001,15635.13,0.03065395596181867,0.23192302872858453,0.12181156402807031
2019-09-17 08:40:00,15326.753999999999,1004.2122,15675.54,0.04908897084951773,0.2155276618064717,0.15435940516625538
2019-09-17 08:50:00,15316.156,1013.27094,15756.1875,0.04259597358199366,0.26306164808665367,0.21931614899678356
2019-09-17 09:00:00,15340.809,1013.6593,15790.913999999999,0.05769994240972426,0.26509949208170963,0.24728627038468506
2019-09-17 09:10:00,15338.038999999999,1013.6923,15870.876,0.05600286726054067,0.2652726531998394,0.3116908849130566
2019-09-17 09:20:00,15327.188999999998,1025.8116,15909.532,0.04935547904081516,0.32886633619829286,0.3428259838251476
2019-09-17 09:30:00,15352.743,1033.1271,15943.898000000001,0.06501145678891401,0.3672530077036755,0.3705057439972555
2019-09-17 09:40:00,15370.266000000001,1052.6387,15999.448,0.07574714192939817,0.46963635535515974,0.41524795075860377
2019-09-17 09:50:00,15386.306,1058.932,16039.443000000001,0.08557424856943387,0.5026592300438111,0.4474615341865098
2019-09-17 10:00:00,15404.51,1057.4281,16057.45,0.09672715687836266,0.49476780563304723,0.46196509705152494
2019-09-17 10:10:00,15418.171999999999,1047.7955,16004.558,0.10509735207263698,0.4442225999816553,0.4193637505164889
2019-09-17 10:20:00,15331.243999999999,1046.6589999999999,15940.711000000001,0.051839825513717276,0.43825903601940114,0.36793880587037137
2019-09-17 10:30:00,15338.399,1049.3453,15962.85,0.056223425763683985,0.45235487576581807,0.38577044791338605
2019-09-17 10:40:00,15343.309,1046.3733,15958.39,0.05923159868155036,0.4367598805209274,0.3821781843282257
2019-09-17 10:50:00,15337.961000000001,1040.9781,15918.94,0.0559550795848611,0.4084496118987089,0.3504035658451445
2019-09-17 11:00:00,15313.276000000002,1040.7802,15890.45,0.04083150555685048,0.4074111699205912,0.32745657267447265
2019-09-17 11:10:00,15315.7295,1041.3501,15899.008,0.042334673022019265,0.4104016099576256,0.33434953046859656
2019-09-17 11:20:00,15316.021999999999,1038.5951,15887.676000000001,0.04251387680582266,0.3959452802471021,0.3252222813773357
2019-09-17 11:30:00,15311.966999999999,1035.6815,15862.72,0.04002953033292054,0.38065672770823433,0.305121714105755
2019-09-17 11:40:00,15305.207,1035.5609,15849.703000000001,0.03588793177390374,0.38002390253106966,0.2946372981667381
2019-09-17 11:50:00,15305.841,1035.1572,15850.669,0.03627635980443884,0.37790556485261745,0.29541535346343295
2019-09-17 12:00:00,15305.358999999999,1033.0885,15839.783000000001,0.03598105647522968,0.36705046166853067,0.28664733073068804
2019-09-17 12:10:00,15303.542,1031.5055,15825.198,0.034867848696867015,0.3587439753049158,0.2748999844550028
2019-09-17 12:20:00,15301.695,1031.2626,15818.597,0.033736261043242045,0.3574694045293494,0.26958327326091297
2019-09-17 12:30:00,15301.785,1030.5575,15816.419,0.033791400669027874,0.35376952863864464,0.2678290243621513
2019-09-17 12:40:00,15301.427,1029.1447,15808.211000000001,0.03357206749090227,0.3463561338600514,0.26121797066103347
2019-09-17 12:50:00,15300.732,1028.2383,15799.934,0.03314626704733479,0.3415999751487559,0.2545513415815777
2019-09-17 13:00:00,15300.218,1027.9056,15796.046999999999,0.032831358517847825,0.33985419623961255,0.2514205952686814
2019-09-17 13:10:00,15300.191,1027.2167,15793.177,0.03281481663011208,0.3362393267159898,0.24910898170603465
2019-09-17 13:20:00,15300.01,1026.2910000000002,15787.633999999998,0.03270392471603156,0.33138189498712306,0.24464442631308736
2019-09-17 13:30:00,15299.765,1025.7264,15782.912,0.03255382240139212,0.3284192656751218,0.24084113737830792
2019-09-17 13:40:00,15299.613000000001,1025.3771,15780.34,0.032460697700066175,0.3265863814762518,0.2387695450148481
2019-09-17 13:50:00,15299.582,1024.8154,15777.808,0.032441705162295005,0.32363896935342046,0.23673017026201817
2019-09-17 14:00:00,15299.503999999999,1024.2146,15774.265,0.03239391748661321,0.3204863875421387,0.23387649540053257
2019-09-17 14:10:00,15299.419,1023.83215,15771.499,0.03234184117337166,0.31847955512914766,0.23164864762552134
2019-09-17 14:20:00,15299.372,1023.5169,15769.707,0.032313046035461035,0.31682534172034826,0.2302052986693321
2019-09-17 14:30:00,15299.3545,1023.09625,15767.788999999999,0.0323023244415583,0.3146180621948564,0.22866046423965913
2019-09-17 14:40:00,15299.323,1022.70197,15765.583,0.03228302557253381,0.312549154144669,0.22688366301345822
2019-09-17 14:50:00,15299.294,1022.42755,15763.905,0.032265258359780356,0.3111091882647557,0.22553213424756194
2019-09-17 15:00:00,15299.278,1022.1683300000001,15762.648000000001,0.0322554557596409,0.3097489814453145,0.2245196958335386
2019-09-17 15:10:00,15299.27,1021.86646,15761.303999999998,0.032250554459571174,0.3081649769989561,0.22343718411639407
2019-09-17 15:20:00,15299.258,1021.6023,15759.938,0.032243202509466024,0.30677884848486137,0.2223369527134072
2019-09-17 15:30:00,15299.247,1021.39996,15758.889,0.03223646322186973,0.30571710846539574,0.22149204587465482
2019-09-17 15:40:00,15299.243,1021.199,15758.018999999998,0.032234012571835426,0.30466260972905207,0.22079131284346834
2019-09-17 15:50:00,15299.238000000001,1020.9867,15757.118,0.03223094925929226,0.3035486065357516,0.22006561116404644
2019-09-17 16:00:00,15299.233999999999,1020.8055400000001,15756.271,0.032228498609255724,0.3025980044702859,0.2193834032589726
2019-09-17 16:10:00,15299.23,1020.6555,15755.598999999998,0.03222604795922142,0.30181069858652243,0.21884214740039962
2019-09-17 16:20:00,15299.229,1020.5055,15755.007,0.03222543529671256,0.30102360259502403,0.21836532676308798
2019-09-17 16:30:00,15299.226999999999,1020.35724,15754.419,0.03222420997169485,0.3002456369170272,0.21789172788683844
2019-09-17 16:40:00,15299.226,1020.2307,15753.888,0.03222359730918711,0.2995816427385986,0.21746403910573614
2019-09-17 16:50:00,15299.225,1020.1199300000001,15753.453000000001,0.032222984646678256,0.29900039858541055,0.21711367259014364
2019-09-17 17:00:00,15299.223999999998,1020.0105,15753.056999999999,0.03222237198416829,0.2984261858230789,0.21679471824491223
2019-09-17 17:10:00,15299.223,1019.9069999999999,15752.676000000001,0.03222175932166055,0.2978830895889446,0.21648784550367073
2019-09-17 17:20:00,15299.222,1019.8174,15752.341999999999,0.03222114665915169,0.29741293091668997,0.21621882845491455
2019-09-17 17:30:00,15299.222,1019.7363,15752.056999999999,0.03222114665915169,0.29698737435061984,0.21598927797918138
2019-09-17 17:40:00,15299.222,1019.6577,15751.796,0.03222114665915169,0.2965749360510743,0.21577905806982675
2019-09-17 17:50:00,15299.221000000001,1019.585,15751.552,0.03222053399664395,0.29619345686052834,0.21558253064498795
2019-09-17 18:00:00,15299.221000000001,1019.52124,15751.338,0.03222053399664395,0.2958588885910754,0.21541016642812158
2019-09-17 18:10:00,15299.221000000001,1019.46234,15751.153,0.03222053399664395,0.295549822231747,0.21526115997896178
2019-09-17 18:20:00,15299.221000000001,1019.40625,15750.98,0.03222053399664395,0.29525550080399243,0.2151218188129898
2019-09-17 18:30:00,15299.221000000001,1019.35516,15750.825,0.03222053399664395,0.2949874159092878,0.21499697557180245
2019-09-17 18:40:00,15299.221000000001,1019.30945,15750.6875,0.03222053399664395,0.2947475615241452,0.21488622753526387
2019-09-17 18:50:00,15299.221000000001,1019.2669999999999,15750.567,0.03222053399664395,0.29452481335855096,0.2147891719832426
2019-09-17 19:00:00,15299.221000000001,1019.2272,15750.456,0.03222053399664395,0.29431597055547387,0.2146997681137473
2019-09-17 19:10:00,15299.221000000001,1019.191,15750.356000000002,0.03222053399664395,0.2941260180561922,0.21461922408717538
2019-09-17 19:20:00,15299.221000000001,1019.1582599999999,15750.268,0.03222053399664395,0.2939542212377806,0.2145483453437898
2019-09-17 19:30:00,15299.221000000001,1019.1279,15750.188999999998,0.03222053399664395,0.29379491300910143,0.21448471556279583
2019-09-17 19:40:00,16765.785,1111.9241,16425.314,0.9307293134503934,0.7807250266510702,0.7582575749643373
2019-09-17 19:50:00,16878.85,1095.4247,16483.3,1.0,0.694147615970199,0.8049618342130072
2019-09-17 20:00:00,16761.71,1073.6282,16465.468999999997,0.9282327137273165,0.5797746974455489,0.7906000288347588
2019-09-17 20:10:00,16572.076,1099.4568,16507.004,0.8120510715467292,0.7153052809523398,0.8240539902718925
2019-09-17 20:20:00,16551.898,1132.9531,16515.683999999997,0.7996887674455664,0.8910706373525533,0.8310452117784336
2019-09-17 20:30:00,16535.334,1153.7122,16515.025,0.7895406256509541,1.0,0.8305144266433202
2019-09-17 20:40:00,16536.143,1152.5573,16555.352,0.7900362696205177,0.9939398855961223,0.8629954162394462
2019-09-17 20:50:00,16442.863,1133.0071,16689.078,0.7328871108061429,0.8913539919094933,0.970703721214572
2019-09-17 21:00:00,16375.113000000001,1135.1655,16690.379,0.6913792258396555,0.9026797784964962,0.9717515990002875
2019-09-17 21:10:00,16345.89,1130.163,16725.451,0.6734753893470247,0.8764301271800201,1.0
2019-09-17 21:20:00,16324.998,1123.2085,16655.947,0.6606756442146284,0.8399377333608433,0.9440186797706422
2019-09-17 21:30:00,16133.063,1107.3188,16534.717,0.5430842656014515,0.756559605520083,0.8463751563560914
2019-09-17 21:40:00,15805.131000000001,1081.0387,16213.723,0.34217262378846125,0.6186598630788808,0.5878336636980818
2019-09-17 21:50:00,15296.023000000001,1017.6221300000001,15652.532,0.030261239293723804,0.28589367613497724,0.1358278355323186
2019-09-17 22:00:00,15297.736,1007.43884,15652.235,0.03131073017117889,0.23245883120653024,0.13558861977339765
2019-09-17 22:10:00,15282.435,1008.35266,15615.535,0.021936381125093617,0.23725392493287137,0.10602896202107479
2019-09-17 22:20:00,15252.581,992.06244,15607.024,0.003645954589455425,0.1517741458486776,0.09917385991943917
2019-09-17 22:30:00,15246.63,982.2954,15591.247,0.0,0.10052349229663897,0.08646642884700348
2019-09-17 22:40:00,15254.357,981.2415,15583.313999999998,0.0047340432049605904,0.09499335586037035,0.0800768712189599
2019-09-17 22:50:00,15254.12,985.2225,15571.169,0.0045888421903919835,0.11588288347474114,0.07029479919165982
